category,node,latency_ms,total_tokens,reasoning_latency_ms,status,error,retries,model,role_key,node_name,input_size_char,memory_context_used,evidence_count,trend_signal_count,fallback,fallback_indicators,memory_write_count,memory_skipped_count,memory_retrieval_count,memory_retrieval_hits_success,memory_retrieval_hits_failure,memory_record_count_success,memory_record_count_failure,memory_record_count_total,memory_backend,memory_faiss_error,memory_max_record_count,memory_peak_record_count,memory_remaining_capacity,memory_limit_reached,memory_limit_reached_count,memory_pruned_count,faiss_fallback_count,faiss_recovery_count,faiss_fallback_trace,adapter_names,source_names,adapter_enabled,adapter_fallback,adapter_fallback_reason,adapter_fetch_latency_ms,adapter_source_type,adapter_confidence
printer,retrieval_sources,0.7266000029630959,0,0,success,,0,tool_runtime,retrieval_sources,retrieval_sources,0,False,0,0,False,,1,0,1,2,2,325,3,328,faiss,,500,328,172,False,0,0,0,0,[],LocalReviewAdapter;MockTrendAdapter,local_review_dataset;tiktok_trend_mock,True;True,False;False,;,0.7107999990694225,local_dataset;mock,0.75;0.35
printer,analysis_audience,10211.023569107056,1417,0.0,success,,0,deepseek-chat,audience,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
printer,analysis_painpoint,6456.352710723877,1167,0.0,success,,0,deepseek-chat,painpoint,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
printer,analysis_dopamine,2085.718870162964,254,0.0,success,,0,deepseek-chat,dopamine,,0,False,0,0,False,,1,0,1,2,2,325,3,328,faiss,,500,328,172,False,0,0,0,0,[],,,,,,0,,
printer,cognitive_synthesis,10251.352310180664,2617,4929.042700001446,success,,0,deepseek-chat,synthesis,cognitive_synthesis,3033,False,5,2,False,,1,0,1,2,2,325,3,328,faiss,,500,328,172,False,0,0,0,0,[],,,,,,0,,
printer,strategy,13043.394804000854,2609,6472.344599998905,success,,0,deepseek-chat,strategy,strategy,2570,True,4,2,False,,1,0,2,4,4,325,3,328,faiss,,500,328,172,False,0,0,0,0,[],,,,,,0,,
printer,storyboard,15506.324291229248,3511,7611.6193999987445,success,,0,deepseek-chat,storyboard,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
printer,analytics_memory,0.0,0,0,success,,0,memory_engine,analytics_memory,analytics_memory,0,False,0,0,False,,2,0,2,4,4,326,3,329,faiss,,500,329,171,False,0,0,0,0,[],,,,,,0,,
women_bras,planner,5546.154975891113,902,4513.1924000015715,success,,0,deepseek-chat,planner,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
women_bras,retrieval_sources,0.7544999971287325,0,0,success,,0,tool_runtime,retrieval_sources,retrieval_sources,0,False,0,0,False,,2,0,2,4,4,326,3,329,faiss,,500,329,171,False,0,0,0,0,[],LocalReviewAdapter;MockTrendAdapter,local_review_dataset;tiktok_trend_mock,True;True,False;False,;,0.734499997633975,local_dataset;mock,0.75;0.35
women_bras,analysis_audience,7088.871717453003,1158,0.0,success,,0,deepseek-chat,audience,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
women_bras,analysis_painpoint,7111.880302429199,1157,0.0,success,,0,deepseek-chat,painpoint,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
women_bras,analysis_dopamine,1894.8347568511963,258,0.0,success,,0,deepseek-chat,dopamine,,0,False,0,0,False,,2,0,2,4,4,326,3,329,faiss,,500,329,171,False,0,0,0,0,[],,,,,,0,,
women_bras,cognitive_synthesis,10197.390794754028,2623,4735.568999996758,success,,0,deepseek-chat,synthesis,cognitive_synthesis,3055,False,5,2,False,,2,0,2,4,4,326,3,329,faiss,,500,329,171,False,0,0,0,0,[],,,,,,0,,
women_bras,strategy,11124.835729598999,2372,5808.384299998579,success,,0,deepseek-chat,strategy,strategy,2651,True,4,2,False,,2,0,3,6,6,326,3,329,faiss,,500,329,171,False,0,0,0,0,[],,,,,,0,,
women_bras,storyboard,15166.89133644104,3332,7256.878300002427,success,,0,deepseek-chat,storyboard,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
women_bras,analytics_memory,0.0,0,0,success,,0,memory_engine,analytics_memory,analytics_memory,0,False,0,0,False,,3,0,3,6,6,327,3,330,faiss,,500,330,170,False,0,0,0,0,[],,,,,,0,,
girls_overalls,planner,5282.802104949951,937,4067.0980000068084,success,,0,deepseek-chat,planner,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
girls_overalls,retrieval_sources,0.7246999957715161,0,0,success,,0,tool_runtime,retrieval_sources,retrieval_sources,0,False,0,0,False,,3,0,3,6,6,327,3,330,faiss,,500,330,170,False,0,0,0,0,[],LocalReviewAdapter;MockTrendAdapter,local_review_dataset;tiktok_trend_mock,True;True,False;False,;,0.7101000082911924,local_dataset;mock,0.75;0.35
girls_overalls,analysis_audience,8522.060632705688,1212,0.0,success,,0,deepseek-chat,audience,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
girls_overalls,analysis_painpoint,8192.342758178711,1345,0.0,success,,0,deepseek-chat,painpoint,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
girls_overalls,analysis_dopamine,2321.843385696411,253,0.0,success,,0,deepseek-chat,dopamine,,0,False,0,0,False,,3,0,3,6,6,327,3,330,faiss,,500,330,170,False,0,0,0,0,[],,,,,,0,,
girls_overalls,cognitive_synthesis,10193.188905715942,2752,5248.024100001203,success,,0,deepseek-chat,synthesis,cognitive_synthesis,3073,False,5,2,False,,3,0,3,6,6,327,3,330,faiss,,500,330,170,False,0,0,0,0,[],,,,,,0,,
girls_overalls,strategy,15865.816831588745,2594,4607.913200001349,success,,0,deepseek-chat,strategy,strategy,2678,True,4,2,False,,3,0,4,8,8,327,3,330,faiss,,500,330,170,False,0,0,0,0,[],,,,,,0,,
girls_overalls,storyboard,12050.668478012085,3394,5478.451199996925,success,,0,deepseek-chat,storyboard,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
girls_overalls,analytics_memory,0.0,0,0,success,,0,memory_engine,analytics_memory,analytics_memory,0,False,0,0,False,,4,0,4,8,8,328,3,331,faiss,,500,331,169,False,0,0,0,0,[],,,,,,0,,
protein_powder,planner,5225.02326965332,912,4320.396200004325,success,,0,deepseek-chat,planner,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
protein_powder,retrieval_sources,0.6264999974519014,0,0,success,,0,tool_runtime,retrieval_sources,retrieval_sources,0,False,0,0,False,,4,0,4,8,8,328,3,331,faiss,,500,331,169,False,0,0,0,0,[],LocalReviewAdapter;MockTrendAdapter,local_review_dataset;tiktok_trend_mock,True;True,False;False,;,0.6123999992269091,local_dataset;mock,0.75;0.35
protein_powder,analysis_audience,8769.738912582397,1268,0.0,success,,0,deepseek-chat,audience,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
protein_powder,analysis_painpoint,6331.981658935547,1182,0.0,success,,0,deepseek-chat,painpoint,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
protein_powder,analysis_dopamine,2354.5258045196533,274,0.0,success,,0,deepseek-chat,dopamine,,0,False,0,0,False,,4,0,4,8,8,328,3,331,faiss,,500,331,169,False,0,0,0,0,[],,,,,,0,,
protein_powder,cognitive_synthesis,8614.360809326172,2658,3968.1302000026335,success,,0,deepseek-chat,synthesis,cognitive_synthesis,3119,False,5,2,False,,4,0,4,8,8,328,3,331,faiss,,500,331,169,False,0,0,0,0,[],,,,,,0,,
protein_powder,strategy,12668.941736221313,2694,5909.977000002982,success,,0,deepseek-chat,strategy,strategy,2584,True,4,2,False,,4,0,5,10,10,328,3,331,faiss,,500,331,169,False,0,0,0,0,[],,,,,,0,,
protein_powder,storyboard,12043.467044830322,3208,5318.434300002991,success,,0,deepseek-chat,storyboard,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
protein_powder,analytics_memory,0.0,0,0,success,,0,memory_engine,analytics_memory,analytics_memory,0,False,0,0,False,,5,0,5,10,10,329,3,332,faiss,,500,332,168,False,0,0,0,0,[],,,,,,0,,
phone_case,planner,4179.67677116394,779,3307.7212999996846,success,,0,deepseek-chat,planner,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
phone_case,retrieval_sources,0.7565999985672534,0,0,success,,0,tool_runtime,retrieval_sources,retrieval_sources,0,False,0,0,False,,5,0,5,10,10,329,3,332,faiss,,500,332,168,False,0,0,0,0,[],LocalReviewAdapter;MockTrendAdapter,local_review_dataset;tiktok_trend_mock,True;True,False;False,;,0.7385999997495674,local_dataset;mock,0.75;0.35
phone_case,analysis_audience,10704.792976379395,1384,0.0,success,,0,deepseek-chat,audience,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
phone_case,analysis_painpoint,8489.500045776367,1255,0.0,success,,0,deepseek-chat,painpoint,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
phone_case,analysis_dopamine,2048.8057136535645,252,0.0,success,,0,deepseek-chat,dopamine,,0,False,0,0,False,,5,0,5,10,10,329,3,332,faiss,,500,332,168,False,0,0,0,0,[],,,,,,0,,
phone_case,cognitive_synthesis,11413.951873779297,2880,5899.495800003933,success,,0,deepseek-chat,synthesis,cognitive_synthesis,3050,False,5,2,False,,5,0,5,10,10,329,3,332,faiss,,500,332,168,False,0,0,0,0,[],,,,,,0,,
phone_case,strategy,13161.37433052063,2608,5383.487300001434,success,,0,deepseek-chat,strategy,strategy,2708,True,4,2,False,,5,0,6,12,12,329,3,332,faiss,,500,332,168,False,0,0,0,0,[],,,,,,0,,
phone_case,storyboard,16025.243520736694,3655,7454.486500006169,success,,0,deepseek-chat,storyboard,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
phone_case,analytics_memory,0.0,0,0,success,,0,memory_engine,analytics_memory,analytics_memory,0,False,0,0,False,,6,0,6,12,12,330,3,333,faiss,,500,333,167,False,0,0,0,0,[],,,,,,0,,
desk_lamp,planner,5234.407424926758,866,4352.930599998217,success,,0,deepseek-chat,planner,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
desk_lamp,retrieval_sources,0.5692999984603375,0,0,success,,0,tool_runtime,retrieval_sources,retrieval_sources,0,False,0,0,False,,6,0,6,12,12,330,3,333,faiss,,500,333,167,False,0,0,0,0,[],LocalReviewAdapter;MockTrendAdapter,local_review_dataset;tiktok_trend_mock,True;True,False;False,;,0.55669999710517,local_dataset;mock,0.75;0.35
desk_lamp,analysis_audience,6855.885744094849,1137,0.0,success,,0,deepseek-chat,audience,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
desk_lamp,analysis_painpoint,5558.38680267334,1079,0.0,success,,0,deepseek-chat,painpoint,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
desk_lamp,analysis_dopamine,1948.808193206787,251,0.0,success,,0,deepseek-chat,dopamine,,0,False,0,0,False,,6,0,6,12,12,330,3,333,faiss,,500,333,167,False,0,0,0,0,[],,,,,,0,,
desk_lamp,cognitive_synthesis,11747.837543487549,2943,6384.957900001609,success,,0,deepseek-chat,synthesis,cognitive_synthesis,3036,False,5,2,False,,6,0,6,12,12,330,3,333,faiss,,500,333,167,False,0,0,0,0,[],,,,,,0,,
desk_lamp,strategy,12519.757986068726,2610,5476.006100005179,success,,0,deepseek-chat,strategy,strategy,2782,True,4,2,False,,6,0,7,14,14,330,3,333,faiss,,500,333,167,False,0,0,0,0,[],,,,,,0,,
desk_lamp,storyboard,13831.979513168335,3153,7431.294699999853,success,,0,deepseek-chat,storyboard,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
desk_lamp,analytics_memory,0.0,0,0,success,,0,memory_engine,analytics_memory,analytics_memory,0,False,0,0,False,,7,0,7,14,14,331,3,334,faiss,,500,334,166,False,0,0,0,0,[],,,,,,0,,
baby_stroller,planner,4819.275617599487,816,3972.740099998191,success,,0,deepseek-chat,planner,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
baby_stroller,retrieval_sources,0.5049000028520823,0,0,success,,0,tool_runtime,retrieval_sources,retrieval_sources,0,False,0,0,False,,7,0,7,14,14,331,3,334,faiss,,500,334,166,False,0,0,0,0,[],LocalReviewAdapter;MockTrendAdapter,local_review_dataset;tiktok_trend_mock,True;True,False;False,;,0.4880999986198731,local_dataset;mock,0.75;0.35
baby_stroller,analysis_audience,8427.525997161865,1222,0.0,success,,0,deepseek-chat,audience,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
baby_stroller,analysis_painpoint,4739.734172821045,1013,0.0,success,,0,deepseek-chat,painpoint,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
baby_stroller,analysis_dopamine,2350.076913833618,256,0.0,success,,0,deepseek-chat,dopamine,,0,False,0,0,False,,7,0,7,14,14,331,3,334,faiss,,500,334,166,False,0,0,0,0,[],,,,,,0,,
baby_stroller,cognitive_synthesis,10509.225606918335,2735,5518.5378000023775,success,,0,deepseek-chat,synthesis,cognitive_synthesis,3031,False,5,2,False,,7,0,7,14,14,331,3,334,faiss,,500,334,166,False,0,0,0,0,[],,,,,,0,,
baby_stroller,strategy,15644.470691680908,2839,7613.646099998732,success,,0,deepseek-chat,strategy,strategy,2380,True,4,2,False,,7,0,8,16,16,331,3,334,faiss,,500,334,166,False,0,0,0,0,[],,,,,,0,,
baby_stroller,storyboard,18341.690063476562,4386,10925.802400000975,success,,0,deepseek-chat,storyboard,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
baby_stroller,analytics_memory,0.0,0,0,success,,0,memory_engine,analytics_memory,analytics_memory,0,False,0,0,False,,8,0,8,16,16,332,3,335,faiss,,500,335,165,False,0,0,0,0,[],,,,,,0,,
pet_hair_vacuum,planner,5870.6841468811035,919,4142.424499994377,success,,0,deepseek-chat,planner,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
pet_hair_vacuum,retrieval_sources,0.6804000004194677,0,0,success,,0,tool_runtime,retrieval_sources,retrieval_sources,0,False,0,0,False,,8,0,8,16,16,332,3,335,faiss,,500,335,165,False,0,0,0,0,[],LocalReviewAdapter;MockTrendAdapter,local_review_dataset;tiktok_trend_mock,True;True,False;False,;,0.6668999994872138,local_dataset;mock,0.75;0.35
pet_hair_vacuum,analysis_audience,6391.60418510437,1117,0.0,success,,0,deepseek-chat,audience,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
pet_hair_vacuum,analysis_painpoint,5872.7781772613525,1188,0.0,success,,0,deepseek-chat,painpoint,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
pet_hair_vacuum,analysis_dopamine,2080.876588821411,260,0.0,success,,0,deepseek-chat,dopamine,,0,False,0,0,False,,8,0,8,16,16,332,3,335,faiss,,500,335,165,False,0,0,0,0,[],,,,,,0,,
pet_hair_vacuum,cognitive_synthesis,9861.654996871948,2805,4671.321399997396,success,,0,deepseek-chat,synthesis,cognitive_synthesis,3029,False,5,2,False,,8,0,8,16,16,332,3,335,faiss,,500,335,165,False,0,0,0,0,[],,,,,,0,,
pet_hair_vacuum,strategy,14240.412473678589,3167,8095.723799997359,success,,0,deepseek-chat,strategy,strategy,2594,True,4,2,False,,8,0,9,18,18,332,3,335,faiss,,500,335,165,False,0,0,0,0,[],,,,,,0,,
pet_hair_vacuum,storyboard,11473.735094070435,3061,4946.93460000417,success,,0,deepseek-chat,storyboard,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
pet_hair_vacuum,analytics_memory,0.0,0,0,success,,0,memory_engine,analytics_memory,analytics_memory,0,False,0,0,False,,9,0,9,18,18,333,3,336,faiss,,500,336,164,False,0,0,0,0,[],,,,,,0,,
skincare_serum,planner,4967.61155128479,883,4053.821199995582,success,,0,deepseek-chat,planner,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
skincare_serum,retrieval_sources,0.5178999999770895,0,0,success,,0,tool_runtime,retrieval_sources,retrieval_sources,0,False,0,0,False,,9,0,9,18,18,333,3,336,faiss,,500,336,164,False,0,0,0,0,[],LocalReviewAdapter;MockTrendAdapter,local_review_dataset;tiktok_trend_mock,True;True,False;False,;,0.5050000036135316,local_dataset;mock,0.75;0.35
skincare_serum,analysis_audience,5045.494794845581,938,0.0,success,,0,deepseek-chat,audience,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
skincare_serum,analysis_painpoint,5624.420404434204,1036,0.0,success,,0,deepseek-chat,painpoint,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
skincare_serum,analysis_dopamine,2029.3712615966797,262,0.0,success,,0,deepseek-chat,dopamine,,0,False,0,0,False,,9,0,9,18,18,333,3,336,faiss,,500,336,164,False,0,0,0,0,[],,,,,,0,,
skincare_serum,cognitive_synthesis,11289.85333442688,2715,5522.498199999973,success,,0,deepseek-chat,synthesis,cognitive_synthesis,3052,False,5,2,False,,9,0,9,18,18,333,3,336,faiss,,500,336,164,False,0,0,0,0,[],,,,,,0,,
skincare_serum,strategy,12244.316339492798,2404,4783.750399998098,success,,0,deepseek-chat,strategy,strategy,2752,True,4,2,False,,9,0,10,20,20,333,3,336,faiss,,500,336,164,False,0,0,0,0,[],,,,,,0,,
skincare_serum,storyboard,12020.18141746521,3232,5437.6878999974,success,,0,deepseek-chat,storyboard,,0,False,0,0,False,,0,0,0,0,0,0,0,0,,,0,0,0,False,0,0,0,0,[],,,,,,0,,
skincare_serum,analytics_memory,0.0,0,0,success,,0,memory_engine,analytics_memory,analytics_memory,0,False,0,0,False,,10,0,10,20,20,334,3,337,faiss,,500,337,163,False,0,0,0,0,[],,,,,,0,,
